date,cmname,unit,category,price,currency,country,admname,adm1id,mktname,mktid,cmid,ptid,umid,catid,sn,default
15/04/2013,Maize - Retail,KG,cereals and tubers,121.96,MWK,Malawi,Central Region,1888,Dwangwa,775,51,15,5,1,775_51_15_5,
15/05/2013,Maize - Retail,KG,cereals and tubers,75.5,MWK,Malawi,Central Region,1888,Dwangwa,775,51,15,5,1,775_51_15_5,
15/06/2013,Maize - Retail,KG,cereals and tubers,125.21,MWK,Malawi,Central Region,1888,Dwangwa,775,51,15,5,1,775_51_15_5,
15/07/2013,Maize - Retail,KG,cereals and tubers,114.46,MWK,Malawi,Central Region,1888,Dwangwa,775,51,15,5,1,775_51_15_5,
15/08/2013,Maize - Retail,KG,cereals and tubers,134.22,MWK,Malawi,Central Region,1888,Dwangwa,775,51,15,5,1,775_51_15_5,
15/09/2013,Maize - Retail,KG,cereals and tubers,151.84,MWK,Malawi,Central Region,1888,Dwangwa,775,51,15,5,1,775_51_15_5,
15/10/2013,Maize - Retail,KG,cereals and tubers,147.1,MWK,Malawi,Central Region,1888,Dwangwa,775,51,15,5,1,775_51_15_5,
15/11/2013,Maize - Retail,KG,cereals and tubers,136.27,MWK,Malawi,Central Region,1888,Dwangwa,775,51,15,5,1,775_51_15_5,
15/12/2013,Maize - Retail,KG,cereals and tubers,146.75,MWK,Malawi,Central Region,1888,Dwangwa,775,51,15,5,1,775_51_15_5,
15/01/2014,Maize - Retail,KG,cereals and tubers,168.21,MWK,Malawi,Central Region,1888,Dwangwa,775,51,15,5,1,775_51_15_5,
15/02/2014,Maize - Retail,KG,cereals and tubers,138.5175,MWK,Malawi,Central Region,1888,Dwangwa,775,51,15,5,1,775_51_15_5,
15/03/2014,Maize - Retail,KG,cereals and tubers,117.7,MWK,Malawi,Central Region,1888,Dwangwa,775,51,15,5,1,775_51_15_5,
15/04/2014,Maize - Retail,KG,cereals and tubers,80.3075,MWK,Malawi,Central Region,1888,Dwangwa,775,51,15,5,1,775_51_15_5,
15/06/2014,Maize - Retail,KG,cereals and tubers,81.2475,MWK,Malawi,Central Region,1888,Dwangwa,775,51,15,5,1,775_51_15_5,
15/07/2014,Maize - Retail,KG,cereals and tubers,96.11,MWK,Malawi,Central Region,1888,Dwangwa,775,51,15,5,1,775_51_15_5,
15/08/2014,Maize - Retail,KG,cereals and tubers,76.56,MWK,Malawi,Central Region,1888,Dwangwa,775,51,15,5,1,775_51_15_5,
15/09/2014,Maize - Retail,KG,cereals and tubers,75.305,MWK,Malawi,Central Region,1888,Dwangwa,775,51,15,5,1,775_51_15_5,
15/10/2014,Maize - Retail,KG,cereals and tubers,95.9175,MWK,Malawi,Central Region,1888,Dwangwa,775,51,15,5,1,775_51_15_5,
15/12/2014,Maize - Retail,KG,cereals and tubers,96.035,MWK,Malawi,Central Region,1888,Dwangwa,775,51,15,5,1,775_51_15_5,
15/01/2015,Maize - Retail,KG,cereals and tubers,96.19,MWK,Malawi,Central Region,1888,Dwangwa,775,51,15,5,1,775_51_15_5,
15/02/2015,Maize - Retail,KG,cereals and tubers,105.06,MWK,Malawi,Central Region,1888,Dwangwa,775,51,15,5,1,775_51_15_5,
15/04/2015,Maize - Retail,KG,cereals and tubers,149.61,MWK,Malawi,Central Region,1888,Dwangwa,775,51,15,5,1,775_51_15_5,
15/06/2015,Maize - Retail,KG,cereals and tubers,110.1733,MWK,Malawi,Central Region,1888,Dwangwa,775,51,15,5,1,775_51_15_5,
15/07/2015,Maize - Retail,KG,cereals and tubers,129.14,MWK,Malawi,Central Region,1888,Dwangwa,775,51,15,5,1,775_51_15_5,
15/08/2015,Maize - Retail,KG,cereals and tubers,132.51,MWK,Malawi,Central Region,1888,Dwangwa,775,51,15,5,1,775_51_15_5,
15/09/2015,Maize - Retail,KG,cereals and tubers,151.672,MWK,Malawi,Central Region,1888,Dwangwa,775,51,15,5,1,775_51_15_5,
15/11/2015,Maize - Retail,KG,cereals and tubers,162.51,MWK,Malawi,Central Region,1888,Dwangwa,775,51,15,5,1,775_51_15_5,
15/12/2015,Maize - Retail,KG,cereals and tubers,146.8933,MWK,Malawi,Central Region,1888,Dwangwa,775,51,15,5,1,775_51_15_5,
15/01/2016,Maize - Retail,KG,cereals and tubers,208.0833,MWK,Malawi,Central Region,1888,Dwangwa,775,51,15,5,1,775_51_15_5,
15/02/2016,Maize - Retail,KG,cereals and tubers,283.735,MWK,Malawi,Central Region,1888,Dwangwa,775,51,15,5,1,775_51_15_5,
15/12/2016,Maize - Retail,KG,cereals and tubers,240.4275,MWK,Malawi,Central Region,1888,Dwangwa,775,51,15,5,1,775_51_15_5,
15/05/2017,Maize - Retail,KG,cereals and tubers,114.728,MWK,Malawi,Central Region,1888,Dwangwa,775,51,15,5,1,775_51_15_5,
15/06/2017,Maize - Retail,KG,cereals and tubers,118.1225,MWK,Malawi,Central Region,1888,Dwangwa,775,51,15,5,1,775_51_15_5,
15/07/2017,Maize - Retail,KG,cereals and tubers,129.69,MWK,Malawi,Central Region,1888,Dwangwa,775,51,15,5,1,775_51_15_5,
15/08/2017,Maize - Retail,KG,cereals and tubers,132.69,MWK,Malawi,Central Region,1888,Dwangwa,775,51,15,5,1,775_51_15_5,
15/09/2017,Maize - Retail,KG,cereals and tubers,131.78,MWK,Malawi,Central Region,1888,Dwangwa,775,51,15,5,1,775_51_15_5,
15/10/2017,Maize - Retail,KG,cereals and tubers,133.0025,MWK,Malawi,Central Region,1888,Dwangwa,775,51,15,5,1,775_51_15_5,
15/11/2017,Maize - Retail,KG,cereals and tubers,118.414,MWK,Malawi,Central Region,1888,Dwangwa,775,51,15,5,1,775_51_15_5,
15/12/2017,Maize - Retail,KG,cereals and tubers,99.7633,MWK,Malawi,Central Region,1888,Dwangwa,775,51,15,5,1,775_51_15_5,
15/01/2018,Maize - Retail,KG,cereals and tubers,101.85,MWK,Malawi,Central Region,1888,Dwangwa,775,51,15,5,1,775_51_15_5,
15/02/2018,Maize - Retail,KG,cereals and tubers,125.81,MWK,Malawi,Central Region,1888,Dwangwa,775,51,15,5,1,775_51_15_5,
15/03/2018,Maize - Retail,KG,cereals and tubers,127.66,MWK,Malawi,Central Region,1888,Dwangwa,775,51,15,5,1,775_51_15_5,
15/05/2018,Maize - Retail,KG,cereals and tubers,96.28,MWK,Malawi,Central Region,1888,Dwangwa,775,51,15,5,1,775_51_15_5,
15/07/2019,Maize - Retail,KG,cereals and tubers,266.29,MWK,Malawi,Central Region,1888,Dwangwa,775,51,15,5,1,775_51_15_5,
15/11/2019,Maize - Retail,KG,cereals and tubers,259.06,MWK,Malawi,Central Region,1888,Dwangwa,775,51,15,5,1,775_51_15_5,
15/06/2012,Rice - Retail,KG,cereals and tubers,250.39,MWK,Malawi,Central Region,1888,Dwangwa,775,52,15,5,1,775_52_15_5,
15/07/2012,Rice - Retail,KG,cereals and tubers,259.375,MWK,Malawi,Central Region,1888,Dwangwa,775,52,15,5,1,775_52_15_5,
15/08/2012,Rice - Retail,KG,cereals and tubers,264.04,MWK,Malawi,Central Region,1888,Dwangwa,775,52,15,5,1,775_52_15_5,
15/09/2012,Rice - Retail,KG,cereals and tubers,280.91,MWK,Malawi,Central Region,1888,Dwangwa,775,52,15,5,1,775_52_15_5,
15/10/2012,Rice - Retail,KG,cereals and tubers,290.26,MWK,Malawi,Central Region,1888,Dwangwa,775,52,15,5,1,775_52_15_5,
15/11/2012,Rice - Retail,KG,cereals and tubers,283.9,MWK,Malawi,Central Region,1888,Dwangwa,775,52,15,5,1,775_52_15_5,
15/12/2012,Rice - Retail,KG,cereals and tubers,300.19,MWK,Malawi,Central Region,1888,Dwangwa,775,52,15,5,1,775_52_15_5,
15/01/2013,Rice - Retail,KG,cereals and tubers,316.91,MWK,Malawi,Central Region,1888,Dwangwa,775,52,15,5,1,775_52_15_5,
15/02/2013,Rice - Retail,KG,cereals and tubers,353.12,MWK,Malawi,Central Region,1888,Dwangwa,775,52,15,5,1,775_52_15_5,
15/03/2013,Rice - Retail,KG,cereals and tubers,355.17,MWK,Malawi,Central Region,1888,Dwangwa,775,52,15,5,1,775_52_15_5,
15/04/2013,Rice - Retail,KG,cereals and tubers,360.53,MWK,Malawi,Central Region,1888,Dwangwa,775,52,15,5,1,775_52_15_5,
15/05/2013,Rice - Retail,KG,cereals and tubers,344.29,MWK,Malawi,Central Region,1888,Dwangwa,775,52,15,5,1,775_52_15_5,
15/06/2013,Rice - Retail,KG,cereals and tubers,337.93,MWK,Malawi,Central Region,1888,Dwangwa,775,52,15,5,1,775_52_15_5,
15/07/2013,Rice - Retail,KG,cereals and tubers,350.52,MWK,Malawi,Central Region,1888,Dwangwa,775,52,15,5,1,775_52_15_5,
15/08/2013,Rice - Retail,KG,cereals and tubers,350.52,MWK,Malawi,Central Region,1888,Dwangwa,775,52,15,5,1,775_52_15_5,
15/09/2013,Rice - Retail,KG,cereals and tubers,322.95,MWK,Malawi,Central Region,1888,Dwangwa,775,52,15,5,1,775_52_15_5,
15/10/2013,Rice - Retail,KG,cereals and tubers,245.45,MWK,Malawi,Central Region,1888,Dwangwa,775,52,15,5,1,775_52_15_5,
15/11/2013,Rice - Retail,KG,cereals and tubers,356.59,MWK,Malawi,Central Region,1888,Dwangwa,775,52,15,5,1,775_52_15_5,
15/12/2013,Rice - Retail,KG,cereals and tubers,370.25,MWK,Malawi,Central Region,1888,Dwangwa,775,52,15,5,1,775_52_15_5,
15/01/2014,Rice - Retail,KG,cereals and tubers,380.14,MWK,Malawi,Central Region,1888,Dwangwa,775,52,15,5,1,775_52_15_5,
15/04/2014,Rice - Retail,KG,cereals and tubers,400,MWK,Malawi,Central Region,1888,Dwangwa,775,52,15,5,1,775_52_15_5,
15/09/2014,Rice - Retail,KG,cereals and tubers,300,MWK,Malawi,Central Region,1888,Dwangwa,775,52,15,5,1,775_52_15_5,
15/10/2014,Rice - Retail,KG,cereals and tubers,362.5,MWK,Malawi,Central Region,1888,Dwangwa,775,52,15,5,1,775_52_15_5,
15/12/2014,Rice - Retail,KG,cereals and tubers,400,MWK,Malawi,Central Region,1888,Dwangwa,775,52,15,5,1,775_52_15_5,
15/01/2015,Rice - Retail,KG,cereals and tubers,400,MWK,Malawi,Central Region,1888,Dwangwa,775,52,15,5,1,775_52_15_5,
15/02/2015,Rice - Retail,KG,cereals and tubers,450,MWK,Malawi,Central Region,1888,Dwangwa,775,52,15,5,1,775_52_15_5,
15/05/2015,Rice - Retail,KG,cereals and tubers,383.3333,MWK,Malawi,Central Region,1888,Dwangwa,775,52,15,5,1,775_52_15_5,
15/06/2015,Rice - Retail,KG,cereals and tubers,350,MWK,Malawi,Central Region,1888,Dwangwa,775,52,15,5,1,775_52_15_5,
15/07/2015,Rice - Retail,KG,cereals and tubers,350,MWK,Malawi,Central Region,1888,Dwangwa,775,52,15,5,1,775_52_15_5,
15/08/2015,Rice - Retail,KG,cereals and tubers,375,MWK,Malawi,Central Region,1888,Dwangwa,775,52,15,5,1,775_52_15_5,
15/12/2015,Rice - Retail,KG,cereals and tubers,500,MWK,Malawi,Central Region,1888,Dwangwa,775,52,15,5,1,775_52_15_5,
15/01/2016,Rice - Retail,KG,cereals and tubers,516.6667,MWK,Malawi,Central Region,1888,Dwangwa,775,52,15,5,1,775_52_15_5,
15/02/2016,Rice - Retail,KG,cereals and tubers,638.025,MWK,Malawi,Central Region,1888,Dwangwa,775,52,15,5,1,775_52_15_5,
15/12/2016,Rice - Retail,KG,cereals and tubers,800,MWK,Malawi,Central Region,1888,Dwangwa,775,52,15,5,1,775_52_15_5,
15/05/2017,Rice - Retail,KG,cereals and tubers,700,MWK,Malawi,Central Region,1888,Dwangwa,775,52,15,5,1,775_52_15_5,
15/06/2017,Rice - Retail,KG,cereals and tubers,600.0325,MWK,Malawi,Central Region,1888,Dwangwa,775,52,15,5,1,775_52_15_5,
15/07/2017,Rice - Retail,KG,cereals and tubers,600,MWK,Malawi,Central Region,1888,Dwangwa,775,52,15,5,1,775_52_15_5,
15/08/2017,Rice - Retail,KG,cereals and tubers,600,MWK,Malawi,Central Region,1888,Dwangwa,775,52,15,5,1,775_52_15_5,
15/09/2017,Rice - Retail,KG,cereals and tubers,637.5,MWK,Malawi,Central Region,1888,Dwangwa,775,52,15,5,1,775_52_15_5,
15/10/2017,Rice - Retail,KG,cereals and tubers,687.5,MWK,Malawi,Central Region,1888,Dwangwa,775,52,15,5,1,775_52_15_5,
15/11/2017,Rice - Retail,KG,cereals and tubers,700,MWK,Malawi,Central Region,1888,Dwangwa,775,52,15,5,1,775_52_15_5,
15/12/2017,Rice - Retail,KG,cereals and tubers,700,MWK,Malawi,Central Region,1888,Dwangwa,775,52,15,5,1,775_52_15_5,
15/01/2018,Rice - Retail,KG,cereals and tubers,710,MWK,Malawi,Central Region,1888,Dwangwa,775,52,15,5,1,775_52_15_5,
15/02/2018,Rice - Retail,KG,cereals and tubers,750,MWK,Malawi,Central Region,1888,Dwangwa,775,52,15,5,1,775_52_15_5,
15/03/2018,Rice - Retail,KG,cereals and tubers,700,MWK,Malawi,Central Region,1888,Dwangwa,775,52,15,5,1,775_52_15_5,
15/05/2018,Rice - Retail,KG,cereals and tubers,750,MWK,Malawi,Central Region,1888,Dwangwa,775,52,15,5,1,775_52_15_5,
15/07/2019,Rice - Retail,KG,cereals and tubers,600,MWK,Malawi,Central Region,1888,Dwangwa,775,52,15,5,1,775_52_15_5,
15/11/2019,Rice - Retail,KG,cereals and tubers,700,MWK,Malawi,Central Region,1888,Dwangwa,775,52,15,5,1,775_52_15_5,
15/06/2012,Cassava - Retail,KG,cereals and tubers,48.05,MWK,Malawi,Central Region,1888,Dwangwa,775,68,15,5,1,775_68_15_5,
15/07/2012,Cassava - Retail,KG,cereals and tubers,56.1125,MWK,Malawi,Central Region,1888,Dwangwa,775,68,15,5,1,775_68_15_5,
15/08/2012,Cassava - Retail,KG,cereals and tubers,53.67,MWK,Malawi,Central Region,1888,Dwangwa,775,68,15,5,1,775_68_15_5,
15/09/2012,Cassava - Retail,KG,cereals and tubers,56.425,MWK,Malawi,Central Region,1888,Dwangwa,775,68,15,5,1,775_68_15_5,
15/10/2012,Cassava - Retail,KG,cereals and tubers,59.38,MWK,Malawi,Central Region,1888,Dwangwa,775,68,15,5,1,775_68_15_5,
15/11/2012,Cassava - Retail,KG,cereals and tubers,67.61,MWK,Malawi,Central Region,1888,Dwangwa,775,68,15,5,1,775_68_15_5,
15/12/2012,Cassava - Retail,KG,cereals and tubers,71.13,MWK,Malawi,Central Region,1888,Dwangwa,775,68,15,5,1,775_68_15_5,
15/01/2013,Cassava - Retail,KG,cereals and tubers,60.02,MWK,Malawi,Central Region,1888,Dwangwa,775,68,15,5,1,775_68_15_5,
15/02/2013,Cassava - Retail,KG,cereals and tubers,70.32,MWK,Malawi,Central Region,1888,Dwangwa,775,68,15,5,1,775_68_15_5,
15/03/2013,Cassava - Retail,KG,cereals and tubers,70.4,MWK,Malawi,Central Region,1888,Dwangwa,775,68,15,5,1,775_68_15_5,
15/04/2013,Cassava - Retail,KG,cereals and tubers,70.97,MWK,Malawi,Central Region,1888,Dwangwa,775,68,15,5,1,775_68_15_5,
15/05/2013,Cassava - Retail,KG,cereals and tubers,73.06,MWK,Malawi,Central Region,1888,Dwangwa,775,68,15,5,1,775_68_15_5,
15/06/2013,Cassava - Retail,KG,cereals and tubers,79.91,MWK,Malawi,Central Region,1888,Dwangwa,775,68,15,5,1,775_68_15_5,
15/07/2013,Cassava - Retail,KG,cereals and tubers,81.72,MWK,Malawi,Central Region,1888,Dwangwa,775,68,15,5,1,775_68_15_5,
15/08/2013,Cassava - Retail,KG,cereals and tubers,81.72,MWK,Malawi,Central Region,1888,Dwangwa,775,68,15,5,1,775_68_15_5,
15/09/2013,Cassava - Retail,KG,cereals and tubers,81.28,MWK,Malawi,Central Region,1888,Dwangwa,775,68,15,5,1,775_68_15_5,
15/10/2013,Cassava - Retail,KG,cereals and tubers,87.79,MWK,Malawi,Central Region,1888,Dwangwa,775,68,15,5,1,775_68_15_5,
15/11/2013,Cassava - Retail,KG,cereals and tubers,86.82,MWK,Malawi,Central Region,1888,Dwangwa,775,68,15,5,1,775_68_15_5,
15/12/2013,Cassava - Retail,KG,cereals and tubers,86.47,MWK,Malawi,Central Region,1888,Dwangwa,775,68,15,5,1,775_68_15_5,
15/01/2014,Cassava - Retail,KG,cereals and tubers,83.65,MWK,Malawi,Central Region,1888,Dwangwa,775,68,15,5,1,775_68_15_5,
15/04/2014,Cassava - Retail,KG,cereals and tubers,87.97,MWK,Malawi,Central Region,1888,Dwangwa,775,68,15,5,1,775_68_15_5,
15/09/2014,Cassava - Retail,KG,cereals and tubers,91.15,MWK,Malawi,Central Region,1888,Dwangwa,775,68,15,5,1,775_68_15_5,
15/10/2014,Cassava - Retail,KG,cereals and tubers,94.7175,MWK,Malawi,Central Region,1888,Dwangwa,775,68,15,5,1,775_68_15_5,
15/12/2014,Cassava - Retail,KG,cereals and tubers,89.17,MWK,Malawi,Central Region,1888,Dwangwa,775,68,15,5,1,775_68_15_5,
15/01/2015,Cassava - Retail,KG,cereals and tubers,95.17,MWK,Malawi,Central Region,1888,Dwangwa,775,68,15,5,1,775_68_15_5,
15/02/2015,Cassava - Retail,KG,cereals and tubers,96.79,MWK,Malawi,Central Region,1888,Dwangwa,775,68,15,5,1,775_68_15_5,
15/06/2012,Groundnuts (shelled) - Retail,KG,pulses and nuts,442.78,MWK,Malawi,Central Region,1888,Dwangwa,775,119,15,5,5,775_119_15_5,
15/07/2012,Groundnuts (shelled) - Retail,KG,pulses and nuts,546.59,MWK,Malawi,Central Region,1888,Dwangwa,775,119,15,5,5,775_119_15_5,
15/08/2012,Groundnuts (shelled) - Retail,KG,pulses and nuts,567.51,MWK,Malawi,Central Region,1888,Dwangwa,775,119,15,5,5,775_119_15_5,
15/09/2012,Groundnuts (shelled) - Retail,KG,pulses and nuts,570.375,MWK,Malawi,Central Region,1888,Dwangwa,775,119,15,5,5,775_119_15_5,
15/10/2012,Groundnuts (shelled) - Retail,KG,pulses and nuts,581.24,MWK,Malawi,Central Region,1888,Dwangwa,775,119,15,5,5,775_119_15_5,
15/11/2012,Groundnuts (shelled) - Retail,KG,pulses and nuts,566.93,MWK,Malawi,Central Region,1888,Dwangwa,775,119,15,5,5,775_119_15_5,
15/12/2012,Groundnuts (shelled) - Retail,KG,pulses and nuts,571.89,MWK,Malawi,Central Region,1888,Dwangwa,775,119,15,5,5,775_119_15_5,
15/01/2013,Groundnuts (shelled) - Retail,KG,pulses and nuts,641.84,MWK,Malawi,Central Region,1888,Dwangwa,775,119,15,5,5,775_119_15_5,
15/02/2013,Groundnuts (shelled) - Retail,KG,pulses and nuts,652.6,MWK,Malawi,Central Region,1888,Dwangwa,775,119,15,5,5,775_119_15_5,
15/03/2013,Groundnuts (shelled) - Retail,KG,pulses and nuts,642.88,MWK,Malawi,Central Region,1888,Dwangwa,775,119,15,5,5,775_119_15_5,
15/04/2013,Groundnuts (shelled) - Retail,KG,pulses and nuts,582.05,MWK,Malawi,Central Region,1888,Dwangwa,775,119,15,5,5,775_119_15_5,
15/05/2013,Groundnuts (shelled) - Retail,KG,pulses and nuts,476.53,MWK,Malawi,Central Region,1888,Dwangwa,775,119,15,5,5,775_119_15_5,
15/06/2013,Groundnuts (shelled) - Retail,KG,pulses and nuts,506.44,MWK,Malawi,Central Region,1888,Dwangwa,775,119,15,5,5,775_119_15_5,
15/07/2013,Groundnuts (shelled) - Retail,KG,pulses and nuts,511.1,MWK,Malawi,Central Region,1888,Dwangwa,775,119,15,5,5,775_119_15_5,
15/08/2013,Groundnuts (shelled) - Retail,KG,pulses and nuts,511.1,MWK,Malawi,Central Region,1888,Dwangwa,775,119,15,5,5,775_119_15_5,
15/09/2013,Groundnuts (shelled) - Retail,KG,pulses and nuts,530.23,MWK,Malawi,Central Region,1888,Dwangwa,775,119,15,5,5,775_119_15_5,
15/10/2013,Groundnuts (shelled) - Retail,KG,pulses and nuts,543.08,MWK,Malawi,Central Region,1888,Dwangwa,775,119,15,5,5,775_119_15_5,
15/11/2013,Groundnuts (shelled) - Retail,KG,pulses and nuts,694,MWK,Malawi,Central Region,1888,Dwangwa,775,119,15,5,5,775_119_15_5,
15/12/2013,Groundnuts (shelled) - Retail,KG,pulses and nuts,650.46,MWK,Malawi,Central Region,1888,Dwangwa,775,119,15,5,5,775_119_15_5,
15/01/2014,Groundnuts (shelled) - Retail,KG,pulses and nuts,755.34,MWK,Malawi,Central Region,1888,Dwangwa,775,119,15,5,5,775_119_15_5,
15/09/2014,Groundnuts (shelled) - Retail,KG,pulses and nuts,800,MWK,Malawi,Central Region,1888,Dwangwa,775,119,15,5,5,775_119_15_5,
15/10/2014,Groundnuts (shelled) - Retail,KG,pulses and nuts,800,MWK,Malawi,Central Region,1888,Dwangwa,775,119,15,5,5,775_119_15_5,
15/12/2014,Groundnuts (shelled) - Retail,KG,pulses and nuts,800,MWK,Malawi,Central Region,1888,Dwangwa,775,119,15,5,5,775_119_15_5,
15/01/2015,Groundnuts (shelled) - Retail,KG,pulses and nuts,800,MWK,Malawi,Central Region,1888,Dwangwa,775,119,15,5,5,775_119_15_5,
15/02/2015,Groundnuts (shelled) - Retail,KG,pulses and nuts,1200,MWK,Malawi,Central Region,1888,Dwangwa,775,119,15,5,5,775_119_15_5,
15/07/2015,Groundnuts (shelled) - Retail,KG,pulses and nuts,1100,MWK,Malawi,Central Region,1888,Dwangwa,775,119,15,5,5,775_119_15_5,
15/08/2015,Groundnuts (shelled) - Retail,KG,pulses and nuts,1050,MWK,Malawi,Central Region,1888,Dwangwa,775,119,15,5,5,775_119_15_5,
15/10/2015,Groundnuts (shelled) - Retail,KG,pulses and nuts,521.1167,MWK,Malawi,Central Region,1888,Dwangwa,775,119,15,5,5,775_119_15_5,
15/11/2015,Groundnuts (shelled) - Retail,KG,pulses and nuts,524.5,MWK,Malawi,Central Region,1888,Dwangwa,775,119,15,5,5,775_119_15_5,
15/12/2015,Groundnuts (shelled) - Retail,KG,pulses and nuts,1000,MWK,Malawi,Central Region,1888,Dwangwa,775,119,15,5,5,775_119_15_5,
15/01/2016,Groundnuts (shelled) - Retail,KG,pulses and nuts,1133.3333,MWK,Malawi,Central Region,1888,Dwangwa,775,119,15,5,5,775_119_15_5,
15/02/2016,Groundnuts (shelled) - Retail,KG,pulses and nuts,1200,MWK,Malawi,Central Region,1888,Dwangwa,775,119,15,5,5,775_119_15_5,
15/05/2016,Groundnuts (shelled) - Retail,KG,pulses and nuts,1200,MWK,Malawi,Central Region,1888,Dwangwa,775,119,15,5,5,775_119_15_5,
15/11/2016,Groundnuts (shelled) - Retail,KG,pulses and nuts,649.525,MWK,Malawi,Central Region,1888,Dwangwa,775,119,15,5,5,775_119_15_5,
15/12/2016,Groundnuts (shelled) - Retail,KG,pulses and nuts,1300,MWK,Malawi,Central Region,1888,Dwangwa,775,119,15,5,5,775_119_15_5,
15/05/2017,Groundnuts (shelled) - Retail,KG,pulses and nuts,1000,MWK,Malawi,Central Region,1888,Dwangwa,775,119,15,5,5,775_119_15_5,
15/06/2017,Groundnuts (shelled) - Retail,KG,pulses and nuts,1000,MWK,Malawi,Central Region,1888,Dwangwa,775,119,15,5,5,775_119_15_5,
15/07/2017,Groundnuts (shelled) - Retail,KG,pulses and nuts,925,MWK,Malawi,Central Region,1888,Dwangwa,775,119,15,5,5,775_119_15_5,
15/08/2017,Groundnuts (shelled) - Retail,KG,pulses and nuts,900,MWK,Malawi,Central Region,1888,Dwangwa,775,119,15,5,5,775_119_15_5,
15/09/2017,Groundnuts (shelled) - Retail,KG,pulses and nuts,850,MWK,Malawi,Central Region,1888,Dwangwa,775,119,15,5,5,775_119_15_5,
15/10/2017,Groundnuts (shelled) - Retail,KG,pulses and nuts,937.5,MWK,Malawi,Central Region,1888,Dwangwa,775,119,15,5,5,775_119_15_5,
15/11/2017,Groundnuts (shelled) - Retail,KG,pulses and nuts,900,MWK,Malawi,Central Region,1888,Dwangwa,775,119,15,5,5,775_119_15_5,
15/12/2017,Groundnuts (shelled) - Retail,KG,pulses and nuts,866.6667,MWK,Malawi,Central Region,1888,Dwangwa,775,119,15,5,5,775_119_15_5,
15/01/2018,Groundnuts (shelled) - Retail,KG,pulses and nuts,790,MWK,Malawi,Central Region,1888,Dwangwa,775,119,15,5,5,775_119_15_5,
15/02/2018,Groundnuts (shelled) - Retail,KG,pulses and nuts,733.3333,MWK,Malawi,Central Region,1888,Dwangwa,775,119,15,5,5,775_119_15_5,
15/05/2018,Groundnuts (shelled) - Retail,KG,pulses and nuts,766.6667,MWK,Malawi,Central Region,1888,Dwangwa,775,119,15,5,5,775_119_15_5,
15/07/2019,Groundnuts (shelled) - Retail,KG,pulses and nuts,800,MWK,Malawi,Central Region,1888,Dwangwa,775,119,15,5,5,775_119_15_5,
15/11/2019,Groundnuts (shelled) - Retail,KG,pulses and nuts,1000,MWK,Malawi,Central Region,1888,Dwangwa,775,119,15,5,5,775_119_15_5,
15/06/2015,Pigeon peas - Retail,KG,pulses and nuts,500,MWK,Malawi,Central Region,1888,Dwangwa,775,155,15,5,5,775_155_15_5,
15/06/2015,Cowpeas - Retail,KG,pulses and nuts,600,MWK,Malawi,Central Region,1888,Dwangwa,775,218,15,5,5,775_218_15_5,
15/06/2012,Beans - Retail,KG,pulses and nuts,360,MWK,Malawi,Central Region,1888,Kasungu,780,50,15,5,5,780_50_15_5,
15/07/2012,Beans - Retail,KG,pulses and nuts,300,MWK,Malawi,Central Region,1888,Kasungu,780,50,15,5,5,780_50_15_5,
15/08/2012,Beans - Retail,KG,pulses and nuts,350,MWK,Malawi,Central Region,1888,Kasungu,780,50,15,5,5,780_50_15_5,
15/09/2012,Beans - Retail,KG,pulses and nuts,350,MWK,Malawi,Central Region,1888,Kasungu,780,50,15,5,5,780_50_15_5,
