event,source,src_date,copyright,cartodb_id,created_at,updated_at
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1951,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1952,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2101,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1957,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1955,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1956,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1960,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1961,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1962,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1963,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1964,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1965,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1970,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1971,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1972,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1973,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1974,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1975,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1978,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1976,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1977,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1979,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1980,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1984,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1986,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1987,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1988,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1989,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1990,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1994,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1997,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1995,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2014,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2000,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1998,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2008,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1996,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,1999,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2001,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2002,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2003,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2004,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2017,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2005,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2051,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2006,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2007,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2512,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2010,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2015,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2035,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2012,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2023,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2024,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2013,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2019,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2020,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2021,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2050,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2025,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2026,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2027,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2028,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2029,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2030,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2031,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2182,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2032,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2033,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2034,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2036,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2102,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2038,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2039,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2040,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2041,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2042,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2054,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2043,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2045,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2052,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2053,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2046,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2047,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2061,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2048,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2204,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2057,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2059,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2213,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2062,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2118,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2065,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2084,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2063,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2064,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2067,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2068,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2069,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2070,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2071,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2081,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2205,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2072,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2073,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2087,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2076,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2082,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2083,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
Charter Call 515,TerraSAR-X/TanDEM-X,2015-01-10,Copyright and intellectual property subsists in these vector layers and all property and other rights in these shall remain with DLR (© DLR/ZKI 2015).,2077,"""2015-01-30T00:00:00.000Z""","""2015-01-30T00:00:00.000Z"""
